step,timestamp,net_building_load,total_grid_power,step_completed,v2b_revenue,current_price,taxi_profit,soh_0,soh_1,soh_2,soh_3,soh_4,soh_5,soh_6,soh_7,soh_8,soh_9,soh_10,soh_11,soh_12,soh_13,soh_14,soh_15,soh_16,soh_17,soh_18,soh_19,soh_20,soh_21,soh_22,soh_23,soh_24,soh_25,soh_26,soh_27,soh_28,soh_29,soh_30,soh_31,soh_32,soh_33,soh_34,soh_35,soh_36,soh_37,soh_38,soh_39,soh_40,soh_41,soh_42,soh_43,soh_44,soh_45,soh_46,soh_47,soh_48,soh_49,soc_0,soc_1,soc_2,soc_3,soc_4,soc_5,soc_6,soc_7,soc_8,soc_9,soc_10,soc_11,soc_12,soc_13,soc_14,soc_15,soc_16,soc_17,soc_18,soc_19,soc_20,soc_21,soc_22,soc_23,soc_24,soc_25,soc_26,soc_27,soc_28,soc_29,soc_30,soc_31,soc_32,soc_33,soc_34,soc_35,soc_36,soc_37,soc_38,soc_39,soc_40,soc_41,soc_42,soc_43,soc_44,soc_45,soc_46,soc_47,soc_48,soc_49,status_0,status_1,status_2,status_3,status_4,status_5,status_6,status_7,status_8,status_9,status_10,status_11,status_12,status_13,status_14,status_15,status_16,status_17,status_18,status_19,status_20,status_21,status_22,status_23,status_24,status_25,status_26,status_27,status_28,status_29,status_30,status_31,status_32,status_33,status_34,status_35,status_36,status_37,status_38,status_39,status_40,status_41,status_42,status_43,status_44,status_45,status_46,status_47,status_48,status_49
10,2024-01-01 10:00:01,0.00,0.00,0,0.0000,0.0000,162.95,0.9999,0.9999,0.9998,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9998,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9998,0.9999,0.9998,0.9999,0.9999,0.9998,0.9999,0.9999,0.9998,0.9999,0.9999,0.9999,0.9999,0.9999,0.5969,0.4685,0.8453,0.7638,0.6813,0.8318,0.6733,0.7674,0.7656,0.7368,0.6009,0.7832,0.6928,0.7632,0.7040,0.7632,0.7872,0.7556,0.7482,0.8078,0.7187,0.7872,0.7162,0.7251,0.7244,0.5640,0.7872,0.7368,0.6193,0.7911,0.7342,0.6410,0.7656,0.6905,0.6155,0.7638,0.9063,0.6410,0.8424,0.8031,0.6733,0.8102,0.7560,0.7251,0.7843,0.7661,0.7690,0.6900,0.7045,0.6925,IDLE,IDLE,IDLE,IDLE,IDLE,ONJOB,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,ONJOB,ONJOB,IDLE,ONJOB,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,ONJOB,IDLE,IDLE,IDLE,IDLE,IDLE,ONJOB,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,ONJOB,IDLE,ONJOB,IDLE
11,2024-01-01 11:00:01,0.00,0.00,0,0.0000,0.0000,788.30,0.9999,0.9999,0.9998,0.9999,0.9999,0.9999,0.9999,0.9998,0.9999,0.9999,0.9999,0.9998,0.9999,0.9999,0.9999,0.9999,0.9999,0.9998,0.9999,0.9998,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9998,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9998,0.9999,0.9998,0.9999,0.9999,0.9998,0.9999,0.9999,0.9998,0.9999,0.9999,0.9999,0.9999,0.9999,0.5811,0.4376,0.8391,0.7552,0.6660,0.8318,0.6527,0.7590,0.7574,0.7189,0.5803,0.7780,0.6928,0.7296,0.6926,0.7296,0.7750,0.7491,0.7335,0.7923,0.7063,0.7750,0.6926,0.7115,0.7121,0.5513,0.7750,0.7189,0.5996,0.7830,0.7234,0.6289,0.7574,0.6421,0.6007,0.7552,0.9017,0.6289,0.8315,0.7716,0.6527,0.7999,0.7475,0.7115,0.7800,0.7564,0.7161,0.6778,0.6729,0.6809,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,IDLE,ONJOB,IDLE,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,IDLE,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,IDLE,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,IDLE,ONJOB,IDLE,ONJOB
12,2024-01-01 12:00:01,0.00,0.00,0,0.0000,0.0000,124.75,0.9999,0.9999,0.9998,0.9998,0.9999,0.9999,0.9999,0.9998,0.9998,0.9999,0.9999,0.9998,0.9999,0.9999,0.9999,0.9999,0.9998,0.9998,0.9999,0.9998,0.9999,0.9998,0.9999,0.9999,0.9999,0.9999,0.9998,0.9999,0.9999,0.9998,0.9999,0.9999,0.9998,0.9999,0.9999,0.9998,0.9998,0.9999,0.9998,0.9999,0.9999,0.9998,0.9999,0.9999,0.9998,0.9998,0.9999,0.9999,0.9999,0.9999,0.5330,0.4065,0.7922,0.7102,0.6408,0.7818,0.6096,0.7210,0.6996,0.6811,0.5501,0.7704,0.6179,0.7103,0.6645,0.7103,0.7364,0.6984,0.6952,0.7823,0.6752,0.7364,0.6427,0.6654,0.7022,0.4992,0.7364,0.6811,0.5429,0.7678,0.6837,0.6039,0.6996,0.6279,0.5754,0.7102,0.8958,0.6039,0.7848,0.7577,0.6096,0.7646,0.7475,0.6654,0.7741,0.7259,0.7039,0.6439,0.6570,0.6385,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,ONJOB,IDLE,ONJOB,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,ONJOB,IDLE,IDLE,IDLE,IDLE,IDLE,ONJOB,IDLE,IDLE,ONJOB,IDLE,IDLE,IDLE,ONJOB,IDLE,ONJOB,IDLE
13,2024-01-01 13:00:01,0.00,0.00,0,0.0000,0.0000,587.47,0.9999,0.9999,0.9998,0.9998,0.9999,0.9999,0.9999,0.9998,0.9998,0.9999,0.9999,0.9998,0.9999,0.9999,0.9999,0.9999,0.9998,0.9998,0.9999,0.9998,0.9999,0.9998,0.9999,0.9999,0.9999,0.9999,0.9998,0.9999,0.9999,0.9998,0.9999,0.9999,0.9998,0.9999,0.9999,0.9998,0.9998,0.9999,0.9998,0.9998,0.9999,0.9998,0.9999,0.9999,0.9998,0.9998,0.9999,0.9999,0.9999,0.9999,0.5172,0.3828,0.7860,0.7015,0.6299,0.7706,0.5889,0.7126,0.6914,0.6690,0.5364,0.7653,0.6063,0.6686,0.6531,0.6686,0.7232,0.6911,0.6805,0.7667,0.6628,0.7232,0.6191,0.6518,0.6923,0.4866,0.7232,0.6690,0.5255,0.7597,0.6729,0.5918,0.6914,0.5862,0.5611,0.7015,0.8912,0.5918,0.7739,0.7376,0.5889,0.7543,0.6856,0.6518,0.7697,0.7163,0.6622,0.6316,0.6168,0.6269,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,IDLE,ONJOB,IDLE,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,IDLE,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,IDLE,ONJOB,ONJOB,IDLE,ONJOB,ONJOB,ONJOB,IDLE,ONJOB,IDLE,ONJOB
14,2024-01-01 14:00:01,0.00,0.00,0,0.0000,0.0000,155.50,0.9999,0.9999,0.9998,0.9998,0.9999,0.9999,0.9999,0.9998,0.9998,0.9999,0.9999,0.9998,0.9999,0.9999,0.9999,0.9999,0.9998,0.9998,0.9999,0.9998,0.9999,0.9998,0.9999,0.9999,0.9999,0.9999,0.9998,0.9999,0.9999,0.9998,0.9999,0.9999,0.9998,0.9999,0.9999,0.9998,0.9998,0.9999,0.9998,0.9998,0.9999,0.9998,0.9999,0.9999,0.9998,0.9998,0.9999,0.9999,0.9999,0.9999,0.4821,0.3433,0.7629,0.6861,0.6028,0.7387,0.5607,0.6982,0.6459,0.6509,0.5074,0.7577,0.5542,0.6597,0.6278,0.6597,0.6974,0.6795,0.6480,0.7316,0.6495,0.6974,0.5692,0.6144,0.6568,0.4627,0.6974,0.6509,0.4674,0.7409,0.6358,0.5669,0.6459,0.5737,0.5388,0.6861,0.8853,0.5669,0.7416,0.7376,0.5607,0.7138,0.6770,0.6144,0.7638,0.7039,0.6452,0.5949,0.6049,0.5867,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,ONJOB,IDLE,ONJOB,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,ONJOB,IDLE,IDLE,IDLE,IDLE,IDLE,TOPICKUP,IDLE,IDLE,ONJOB,IDLE,IDLE,IDLE,ONJOB,IDLE,ONJOB,IDLE
15,2024-01-01 15:00:01,0.00,0.00,0,0.0000,0.0000,677.44,0.9999,0.9999,0.9998,0.9998,0.9999,0.9999,0.9999,0.9998,0.9998,0.9999,0.9999,0.9998,0.9999,0.9999,0.9999,0.9999,0.9998,0.9998,0.9999,0.9998,0.9999,0.9998,0.9999,0.9999,0.9999,0.9999,0.9998,0.9999,0.9999,0.9998,0.9998,0.9999,0.9998,0.9999,0.9999,0.9998,0.9998,0.9999,0.9998,0.9998,0.9999,0.9998,0.9999,0.9999,0.9998,0.9998,0.9999,0.9999,0.9999,0.9999,0.4664,0.3197,0.7568,0.6775,0.5922,0.7292,0.5429,0.6898,0.6393,0.6333,0.4884,0.7525,0.5426,0.6397,0.6163,0.6397,0.6851,0.6730,0.6333,0.7171,0.6370,0.6851,0.5556,0.6008,0.6451,0.4460,0.6851,0.6333,0.4554,0.7328,0.6275,0.5548,0.6393,0.5407,0.5250,0.6775,0.8806,0.5548,0.7307,0.7226,0.5429,0.7036,0.6273,0.6008,0.7595,0.6942,0.5967,0.5823,0.5611,0.5735,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,IDLE,ONJOB,IDLE,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,IDLE,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,IDLE,ONJOB,ONJOB,ONJOB,IDLE,ONJOB,IDLE,ONJOB
16,2024-01-01 16:00:01,0.00,0.00,0,0.0000,0.0000,164.90,0.9999,0.9999,0.9998,0.9998,0.9999,0.9999,0.9999,0.9998,0.9998,0.9999,0.9999,0.9998,0.9999,0.9999,0.9999,0.9999,0.9998,0.9998,0.9999,0.9998,0.9999,0.9998,0.9999,0.9999,0.9999,0.9999,0.9998,0.9999,0.9999,0.9998,0.9998,0.9999,0.9998,0.9999,0.9999,0.9998,0.9997,0.9999,0.9998,0.9998,0.9999,0.9998,0.9999,0.9999,0.9998,0.9998,0.9999,0.9999,0.9999,0.9999,0.4313,0.2729,0.7506,0.6540,0.5577,0.6902,0.4998,0.6601,0.6195,0.5981,0.4594,0.7288,0.4830,0.6343,0.5910,0.6343,0.6672,0.6170,0.5773,0.6899,0.6042,0.6672,0.5320,0.5582,0.5924,0.3989,0.6672,0.5981,0.4318,0.7234,0.6085,0.5136,0.6195,0.5321,0.4910,0.6540,0.8617,0.5136,0.6897,0.6619,0.4998,0.6724,0.6187,0.5582,0.7334,0.6559,0.5798,0.5484,0.5491,0.5489,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,ONJOB,IDLE,ONJOB,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,ONJOB,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,ONJOB,IDLE,IDLE,IDLE,ONJOB,IDLE,ONJOB,IDLE
17,2024-01-01 17:00:01,0.00,0.00,0,0.0000,0.0000,607.12,0.9999,0.9999,0.9998,0.9998,0.9999,0.9999,0.9999,0.9998,0.9998,0.9999,0.9999,0.9998,0.9999,0.9999,0.9999,0.9999,0.9998,0.9998,0.9998,0.9998,0.9999,0.9998,0.9999,0.9999,0.9998,0.9999,0.9998,0.9999,0.9999,0.9998,0.9998,0.9999,0.9998,0.9999,0.9999,0.9998,0.9997,0.9999,0.9998,0.9998,0.9999,0.9998,0.9999,0.9999,0.9998,0.9998,0.9999,0.9999,0.9999,0.9999,0.4155,0.2418,0.7445,0.6453,0.5472,0.6807,0.4781,0.6517,0.6113,0.5860,0.4405,0.7236,0.4714,0.5943,0.5784,0.5943,0.6521,0.6104,0.5627,0.6744,0.5917,0.6521,0.5183,0.5447,0.5825,0.3823,0.6521,0.5860,0.4193,0.7153,0.5984,0.5014,0.6113,0.4930,0.4773,0.6453,0.8570,0.5014,0.6788,0.6430,0.4781,0.6622,0.6187,0.5447,0.7290,0.6462,0.5798,0.5329,0.5053,0.5374,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,IDLE,ONJOB,IDLE,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,IDLE,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,IDLE,ONJOB
18,2024-01-01 18:00:01,0.00,0.00,0,0.0000,0.0000,94.50,0.9999,0.9999,0.9998,0.9998,0.9999,0.9999,0.9999,0.9998,0.9998,0.9999,0.9999,0.9998,0.9999,0.9999,0.9999,0.9999,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9999,0.9999,0.9998,0.9999,0.9998,0.9999,0.9999,0.9998,0.9998,0.9999,0.9998,0.9999,0.9999,0.9998,0.9997,0.9999,0.9998,0.9998,0.9999,0.9998,0.9999,0.9999,0.9998,0.9998,0.9999,0.9999,0.9999,0.9999,0.3870,0.2030,0.7214,0.6005,0.5201,0.6488,0.4337,0.6136,0.5701,0.5496,0.4040,0.7161,0.4251,0.5784,0.5589,0.5784,0.6389,0.5818,0.5195,0.6510,0.5489,0.6389,0.5183,0.5182,0.5614,0.3695,0.6389,0.5496,0.3943,0.6936,0.5592,0.4863,0.5701,0.4772,0.4549,0.6005,0.8512,0.4863,0.6572,0.6043,0.4337,0.6517,0.5522,0.5182,0.7232,0.6010,0.5269,0.5055,0.4908,0.4965,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,ONJOB,IDLE,ONJOB,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,ONJOB,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,ONJOB,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,ONJOB,IDLE
19,2024-01-01 19:00:01,0.00,0.00,0,0.0000,0.0000,680.70,0.9999,0.9999,0.9998,0.9998,0.9999,0.9999,0.9999,0.9998,0.9998,0.9999,0.9999,0.9998,0.9999,0.9999,0.9999,0.9999,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9999,0.9999,0.9998,0.9999,0.9998,0.9999,0.9999,0.9998,0.9998,0.9999,0.9998,0.9999,0.9999,0.9998,0.9997,0.9999,0.9998,0.9998,0.9999,0.9998,0.9999,0.9999,0.9998,0.9998,0.9998,0.9999,0.9999,0.9999,0.3713,0.1721,0.7152,0.5919,0.5007,0.6346,0.4159,0.6053,0.5635,0.5375,0.3851,0.7109,0.4135,0.5367,0.5475,0.5367,0.6256,0.5745,0.5049,0.6389,0.5364,0.6256,0.4715,0.5046,0.5491,0.3568,0.6256,0.5375,0.3822,0.6855,0.5443,0.4725,0.5635,0.4348,0.4402,0.5919,0.8465,0.4725,0.6463,0.5895,0.4159,0.6415,0.5436,0.5046,0.7188,0.5913,0.5099,0.4933,0.4552,0.4814,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,IDLE,ONJOB,IDLE,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,IDLE,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,IDLE,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,IDLE,ONJOB
20,2024-01-01 20:00:01,0.00,0.00,0,0.0000,0.0000,135.45,0.9999,0.9999,0.9998,0.9998,0.9999,0.9999,0.9999,0.9998,0.9998,0.9999,0.9999,0.9998,0.9999,0.9999,0.9999,0.9999,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9999,0.9999,0.9998,0.9999,0.9998,0.9999,0.9999,0.9998,0.9998,0.9999,0.9998,0.9999,0.9999,0.9998,0.9997,0.9999,0.9998,0.9998,0.9999,0.9998,0.9999,0.9999,0.9998,0.9998,0.9998,0.9999,0.9999,0.9999,0.3428,0.1119,0.7091,0.5463,0.4703,0.6251,0.3716,0.5969,0.5438,0.5104,0.3526,0.7044,0.3614,0.5208,0.5020,0.5208,0.5871,0.5288,0.4891,0.5994,0.5240,0.5871,0.4479,0.4620,0.5043,0.3097,0.5871,0.5104,0.3587,0.6537,0.5014,0.4560,0.5438,0.4262,0.4108,0.5463,0.8306,0.4560,0.6339,0.5575,0.3716,0.5980,0.4900,0.4620,0.7125,0.5816,0.4722,0.4488,0.4407,0.4437,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,ONJOB,IDLE,ONJOB,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,ONJOB,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,ONJOB,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,ONJOB,IDLE
21,2024-01-01 21:00:01,0.00,0.00,0,0.0000,0.0000,608.31,0.9999,0.9999,0.9998,0.9998,0.9999,0.9999,0.9999,0.9998,0.9998,0.9999,0.9999,0.9998,0.9999,0.9999,0.9999,0.9999,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9999,0.9999,0.9998,0.9999,0.9998,0.9999,0.9999,0.9998,0.9998,0.9999,0.9998,0.9999,0.9999,0.9998,0.9997,0.9999,0.9998,0.9998,0.9999,0.9998,0.9999,0.9999,0.9998,0.9998,0.9998,0.9999,0.9999,0.9999,0.3172,0.0723,0.7030,0.5377,0.4598,0.6156,0.3572,0.5873,0.5355,0.4925,0.3291,0.6992,0.3515,0.4435,0.4906,0.4435,0.5722,0.5215,0.4744,0.5838,0.5108,0.5722,0.3980,0.4484,0.4926,0.2970,0.5722,0.4925,0.3459,0.6442,0.4865,0.4422,0.5355,0.4004,0.3970,0.5377,0.8259,0.4422,0.6230,0.5374,0.3572,0.5878,0.4814,0.4484,0.7081,0.5695,0.4442,0.4366,0.4006,0.4341,ONJOB,CHARGING,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,IDLE,ONJOB,IDLE,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,IDLE,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,IDLE,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,IDLE,ONJOB
22,2024-01-01 22:00:01,0.00,50.00,0,0.0000,0.0000,118.17,0.9999,0.9999,0.9998,0.9998,0.9999,0.9999,0.9999,0.9998,0.9998,0.9999,0.9999,0.9998,0.9999,0.9999,0.9999,0.9999,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9999,0.9999,0.9998,0.9999,0.9998,0.9999,0.9999,0.9998,0.9998,0.9999,0.9998,0.9999,0.9999,0.9998,0.9997,0.9999,0.9998,0.9998,0.9999,0.9998,0.9999,0.9999,0.9998,0.9998,0.9998,0.9999,0.9999,0.9999,0.2724,0.7697,0.6779,0.4962,0.4129,0.5730,0.3128,0.5579,0.4900,0.4561,0.2699,0.6396,0.3149,0.4188,0.4593,0.4188,0.5567,0.4819,0.4543,0.5538,0.4812,0.5567,0.3744,0.4058,0.4510,0.2449,0.5567,0.4561,0.3045,0.6120,0.4548,0.3988,0.4900,0.3878,0.3538,0.4962,0.7843,0.3988,0.5763,0.4985,0.3128,0.5725,0.4278,0.4058,0.6544,0.5334,0.4273,0.3991,0.3846,0.4089,IDLE,CHARGING,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,ONJOB,IDLE,ONJOB,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,ONJOB,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,ONJOB,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,ONJOB,IDLE
23,2024-01-01 23:00:01,0.00,0.00,0,0.0000,0.0000,596.56,0.9999,0.9999,0.9997,0.9998,0.9999,0.9999,0.9999,0.9998,0.9998,0.9999,0.9999,0.9998,0.9999,0.9999,0.9999,0.9999,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9999,0.9999,0.9998,0.9999,0.9998,0.9999,0.9999,0.9998,0.9998,0.9999,0.9998,0.9999,0.9999,0.9998,0.9997,0.9999,0.9998,0.9998,0.9999,0.9998,0.9999,0.9999,0.9998,0.9998,0.9998,0.9999,0.9999,0.9999,0.2556,0.7388,0.6718,0.4876,0.3975,0.5587,0.2950,0.5483,0.4818,0.4385,0.2509,0.6344,0.3033,0.3782,0.4479,0.3782,0.5421,0.4754,0.4397,0.5393,0.4683,0.5421,0.3637,0.3915,0.4387,0.2281,0.5421,0.4385,0.2848,0.6026,0.4446,0.3851,0.4818,0.3512,0.3391,0.4876,0.7797,0.3851,0.5653,0.4846,0.2950,0.5619,0.4192,0.3915,0.6500,0.5213,0.4109,0.3788,0.3531,0.3974,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,IDLE,ONJOB,IDLE,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,IDLE,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,IDLE,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,IDLE,ONJOB
24,2024-01-02 00:00:01,0.00,0.00,0,0.0000,0.0000,155.30,0.9999,0.9999,0.9997,0.9998,0.9999,0.9999,0.9999,0.9998,0.9998,0.9999,0.9999,0.9998,0.9999,0.9999,0.9999,0.9999,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9999,0.9999,0.9998,0.9999,0.9998,0.9999,0.9999,0.9998,0.9998,0.9999,0.9998,0.9999,0.9999,0.9998,0.9997,0.9999,0.9998,0.9998,0.9999,0.9998,0.9999,0.9999,0.9998,0.9998,0.9998,0.9999,0.9999,0.9999,0.2110,0.6845,0.6582,0.4528,0.3607,0.4907,0.2322,0.5348,0.4069,0.3909,0.2059,0.6160,0.2254,0.3624,0.4315,0.3624,0.5081,0.4417,0.4006,0.4944,0.4315,0.5081,0.3401,0.3508,0.4114,0.1873,0.5081,0.3909,0.2099,0.5708,0.4007,0.3347,0.4069,0.3354,0.2834,0.4528,0.7567,0.3347,0.5215,0.4364,0.2322,0.5157,0.3419,0.3508,0.6296,0.4833,0.3558,0.3326,0.3356,0.3510,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,ONJOB,IDLE,ONJOB,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,ONJOB,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,ONJOB,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,ONJOB,IDLE
25,2024-01-02 01:00:01,0.00,0.00,0,0.0000,0.0000,399.48,0.9999,0.9999,0.9997,0.9998,0.9999,0.9999,0.9999,0.9998,0.9998,0.9999,0.9999,0.9998,0.9999,0.9999,0.9999,0.9999,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9999,0.9999,0.9998,0.9999,0.9998,0.9999,0.9999,0.9998,0.9998,0.9999,0.9998,0.9999,0.9999,0.9998,0.9997,0.9999,0.9998,0.9998,0.9999,0.9998,0.9999,0.9999,0.9998,0.9998,0.9998,0.9999,0.9999,0.9999,0.1953,0.6534,0.6520,0.4414,0.3455,0.4811,0.2064,0.5251,0.3987,0.3727,0.1758,0.6108,0.2154,0.3166,0.4200,0.3166,0.4932,0.4332,0.3841,0.4788,0.4161,0.4932,0.3131,0.3372,0.3967,0.1423,0.4932,0.3727,0.1972,0.5591,0.3906,0.3176,0.3987,0.2905,0.2687,0.4414,0.7520,0.3176,0.5106,0.4175,0.2064,0.5053,0.3333,0.3372,0.6252,0.4692,0.3389,0.3124,0.2963,0.3395,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,IDLE,ONJOB,IDLE,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,IDLE,ONJOB,ONJOB,CHARGING,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,IDLE,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,IDLE,ONJOB
