step,timestamp,net_building_load,total_grid_power,step_completed,v2b_revenue,current_price,taxi_profit,soh_0,soh_1,soh_2,soh_3,soh_4,soh_5,soh_6,soh_7,soh_8,soh_9,soh_10,soh_11,soh_12,soh_13,soh_14,soh_15,soh_16,soh_17,soh_18,soh_19,soh_20,soh_21,soh_22,soh_23,soh_24,soh_25,soh_26,soh_27,soh_28,soh_29,soh_30,soh_31,soh_32,soh_33,soh_34,soh_35,soh_36,soh_37,soh_38,soh_39,soh_40,soh_41,soh_42,soh_43,soh_44,soh_45,soh_46,soh_47,soh_48,soh_49,soc_0,soc_1,soc_2,soc_3,soc_4,soc_5,soc_6,soc_7,soc_8,soc_9,soc_10,soc_11,soc_12,soc_13,soc_14,soc_15,soc_16,soc_17,soc_18,soc_19,soc_20,soc_21,soc_22,soc_23,soc_24,soc_25,soc_26,soc_27,soc_28,soc_29,soc_30,soc_31,soc_32,soc_33,soc_34,soc_35,soc_36,soc_37,soc_38,soc_39,soc_40,soc_41,soc_42,soc_43,soc_44,soc_45,soc_46,soc_47,soc_48,soc_49,status_0,status_1,status_2,status_3,status_4,status_5,status_6,status_7,status_8,status_9,status_10,status_11,status_12,status_13,status_14,status_15,status_16,status_17,status_18,status_19,status_20,status_21,status_22,status_23,status_24,status_25,status_26,status_27,status_28,status_29,status_30,status_31,status_32,status_33,status_34,status_35,status_36,status_37,status_38,status_39,status_40,status_41,status_42,status_43,status_44,status_45,status_46,status_47,status_48,status_49
10,2024-01-01 10:00:01,0.00,0.00,0,0.0000,0.0000,162.95,0.9999,0.9999,0.9998,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9998,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9999,0.9998,0.9999,0.9998,0.9999,0.9999,0.9998,0.9999,0.9999,0.9998,0.9999,0.9999,0.9999,0.9999,0.9999,0.6003,0.4685,0.8497,0.7793,0.6813,0.8318,0.6733,0.7674,0.7270,0.7368,0.6009,0.7604,0.6605,0.7632,0.7300,0.7632,0.8122,0.7556,0.7324,0.8078,0.7575,0.8122,0.6851,0.7251,0.7244,0.5640,0.8122,0.7368,0.6276,0.7911,0.7828,0.6410,0.7270,0.6454,0.6155,0.7793,0.8572,0.6410,0.8422,0.8031,0.6733,0.8102,0.7119,0.7251,0.7653,0.7661,0.7083,0.7201,0.7045,0.7184,IDLE,IDLE,IDLE,IDLE,IDLE,ONJOB,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,ONJOB,ONJOB,IDLE,ONJOB,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,ONJOB,IDLE,IDLE,IDLE,IDLE,IDLE,ONJOB,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,ONJOB,IDLE
11,2024-01-01 11:00:01,0.00,0.00,0,0.0000,0.0000,782.87,0.9999,0.9999,0.9998,0.9998,0.9999,0.9999,0.9999,0.9998,0.9999,0.9999,0.9999,0.9998,0.9999,0.9999,0.9999,0.9999,0.9998,0.9998,0.9999,0.9998,0.9999,0.9998,0.9999,0.9999,0.9999,0.9999,0.9998,0.9999,0.9999,0.9998,0.9998,0.9999,0.9999,0.9999,0.9999,0.9998,0.9998,0.9999,0.9998,0.9999,0.9999,0.9998,0.9999,0.9999,0.9998,0.9999,0.9999,0.9999,0.9999,0.9999,0.5845,0.4376,0.8435,0.7706,0.6660,0.8318,0.6527,0.7590,0.7188,0.7189,0.5803,0.7553,0.6605,0.7296,0.7186,0.7296,0.7999,0.7491,0.7177,0.7923,0.7451,0.7999,0.6615,0.7115,0.7121,0.5513,0.7999,0.7189,0.6079,0.7830,0.7720,0.6289,0.7188,0.5970,0.6007,0.7706,0.8526,0.6289,0.8313,0.7716,0.6527,0.7999,0.7033,0.7115,0.7609,0.7564,0.6854,0.7078,0.6729,0.7068,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,IDLE,ONJOB,IDLE,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,IDLE,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,IDLE,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,IDLE,ONJOB
12,2024-01-01 12:00:01,0.00,0.00,0,0.0000,0.0000,97.25,0.9999,0.9999,0.9998,0.9998,0.9999,0.9999,0.9999,0.9998,0.9999,0.9999,0.9999,0.9998,0.9999,0.9999,0.9999,0.9999,0.9998,0.9998,0.9999,0.9998,0.9998,0.9998,0.9999,0.9999,0.9999,0.9999,0.9998,0.9999,0.9999,0.9998,0.9998,0.9999,0.9999,0.9999,0.9999,0.9998,0.9998,0.9999,0.9998,0.9999,0.9999,0.9998,0.9999,0.9999,0.9998,0.9998,0.9999,0.9999,0.9999,0.9999,0.5364,0.4065,0.8281,0.7256,0.6408,0.7818,0.6096,0.7210,0.6733,0.6811,0.5501,0.7211,0.5856,0.7103,0.6906,0.7103,0.7614,0.6984,0.6787,0.7823,0.7140,0.7614,0.6149,0.6654,0.7022,0.4992,0.7614,0.6811,0.5595,0.7602,0.7322,0.6039,0.6733,0.5828,0.5754,0.7256,0.8443,0.6039,0.7846,0.7577,0.6096,0.7565,0.6497,0.6654,0.7329,0.7259,0.6854,0.6740,0.6570,0.6644,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,ONJOB,IDLE,ONJOB,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,ONJOB,IDLE,IDLE,IDLE,IDLE,IDLE,ONJOB,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,ONJOB,IDLE,ONJOB,IDLE
13,2024-01-01 13:00:01,0.00,0.00,0,0.0000,0.0000,665.37,0.9999,0.9999,0.9998,0.9998,0.9999,0.9999,0.9999,0.9998,0.9999,0.9999,0.9999,0.9998,0.9999,0.9999,0.9999,0.9999,0.9998,0.9998,0.9999,0.9998,0.9998,0.9998,0.9999,0.9999,0.9999,0.9999,0.9998,0.9999,0.9999,0.9998,0.9998,0.9999,0.9999,0.9999,0.9999,0.9998,0.9998,0.9999,0.9998,0.9998,0.9999,0.9998,0.9999,0.9999,0.9998,0.9998,0.9999,0.9998,0.9999,0.9999,0.5206,0.3828,0.8220,0.7170,0.6299,0.7706,0.5889,0.7126,0.6651,0.6690,0.5364,0.7159,0.5740,0.6686,0.6791,0.6686,0.7481,0.6911,0.6640,0.7667,0.7016,0.7481,0.5913,0.6518,0.6923,0.4866,0.7481,0.6690,0.5421,0.7521,0.7215,0.5918,0.6651,0.5412,0.5611,0.7170,0.8396,0.5918,0.7737,0.7376,0.5889,0.7462,0.6411,0.6518,0.7285,0.7163,0.6325,0.6617,0.6168,0.6528,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,IDLE,ONJOB,IDLE,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,IDLE,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,IDLE,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,IDLE,ONJOB,IDLE,ONJOB
14,2024-01-01 14:00:01,0.00,0.00,0,0.0000,0.0000,115.00,0.9999,0.9999,0.9998,0.9998,0.9999,0.9999,0.9999,0.9998,0.9999,0.9999,0.9999,0.9998,0.9999,0.9999,0.9999,0.9999,0.9998,0.9998,0.9999,0.9998,0.9998,0.9998,0.9999,0.9999,0.9999,0.9999,0.9998,0.9999,0.9999,0.9998,0.9998,0.9999,0.9999,0.9999,0.9999,0.9998,0.9998,0.9999,0.9998,0.9998,0.9999,0.9998,0.9999,0.9999,0.9998,0.9998,0.9999,0.9998,0.9999,0.9999,0.4855,0.3433,0.8084,0.7056,0.6028,0.7387,0.5607,0.6666,0.6196,0.6509,0.5074,0.6495,0.5220,0.6597,0.6538,0.6597,0.7224,0.6826,0.6316,0.7316,0.6648,0.7224,0.5414,0.6111,0.6568,0.4627,0.7224,0.6509,0.4840,0.7333,0.6786,0.5669,0.6196,0.5286,0.5388,0.7056,0.8237,0.5669,0.7415,0.7376,0.5607,0.7057,0.5875,0.6111,0.6587,0.6711,0.6155,0.6250,0.6049,0.6152,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,ONJOB,IDLE,ONJOB,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,ONJOB,IDLE,IDLE,IDLE,IDLE,IDLE,TOPICKUP,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,ONJOB,IDLE,ONJOB,IDLE
15,2024-01-01 15:00:01,0.00,0.00,0,0.0000,0.0000,684.23,0.9999,0.9999,0.9998,0.9998,0.9999,0.9999,0.9999,0.9998,0.9999,0.9999,0.9999,0.9998,0.9999,0.9999,0.9999,0.9999,0.9998,0.9998,0.9999,0.9998,0.9998,0.9998,0.9999,0.9999,0.9999,0.9999,0.9998,0.9999,0.9999,0.9998,0.9998,0.9999,0.9999,0.9999,0.9999,0.9998,0.9998,0.9999,0.9998,0.9998,0.9999,0.9998,0.9999,0.9999,0.9998,0.9998,0.9999,0.9998,0.9999,0.9999,0.4698,0.3197,0.8023,0.6970,0.5922,0.7292,0.5429,0.6582,0.6130,0.6333,0.4884,0.6443,0.5104,0.6397,0.6424,0.6397,0.7101,0.6761,0.6169,0.7171,0.6523,0.7101,0.5278,0.5976,0.6451,0.4460,0.7101,0.6333,0.4720,0.7252,0.6704,0.5548,0.6130,0.4956,0.5250,0.6970,0.8190,0.5548,0.7306,0.7226,0.5429,0.6955,0.5789,0.5976,0.6543,0.6614,0.5671,0.6124,0.5611,0.6019,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,IDLE,ONJOB,IDLE,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,IDLE,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,IDLE,ONJOB,IDLE,ONJOB
16,2024-01-01 16:00:01,0.00,0.00,0,0.0000,0.0000,112.00,0.9999,0.9999,0.9998,0.9998,0.9999,0.9999,0.9999,0.9998,0.9999,0.9999,0.9999,0.9998,0.9999,0.9999,0.9998,0.9999,0.9998,0.9998,0.9999,0.9998,0.9998,0.9998,0.9999,0.9999,0.9999,0.9999,0.9998,0.9999,0.9999,0.9998,0.9998,0.9999,0.9999,0.9999,0.9999,0.9998,0.9998,0.9999,0.9998,0.9998,0.9999,0.9998,0.9999,0.9999,0.9998,0.9998,0.9999,0.9998,0.9999,0.9999,0.4347,0.2729,0.7962,0.6735,0.5702,0.7150,0.4998,0.6285,0.5932,0.5981,0.4594,0.6328,0.4660,0.6343,0.6170,0.6343,0.6663,0.6201,0.5609,0.6899,0.6195,0.6663,0.5042,0.5550,0.5924,0.3989,0.6663,0.5981,0.4484,0.7158,0.6514,0.5136,0.5932,0.4870,0.4997,0.6735,0.7739,0.5136,0.6895,0.6619,0.4998,0.6550,0.5307,0.5550,0.6454,0.6231,0.5501,0.5785,0.5491,0.5773,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,ONJOB,IDLE,ONJOB,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,ONJOB,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,ONJOB,IDLE,ONJOB,IDLE
17,2024-01-01 17:00:01,0.00,0.00,0,0.0000,0.0000,510.61,0.9999,0.9999,0.9998,0.9998,0.9999,0.9999,0.9999,0.9998,0.9999,0.9999,0.9999,0.9998,0.9999,0.9999,0.9998,0.9999,0.9998,0.9998,0.9999,0.9998,0.9998,0.9998,0.9999,0.9999,0.9998,0.9999,0.9998,0.9999,0.9999,0.9998,0.9998,0.9999,0.9999,0.9999,0.9999,0.9998,0.9998,0.9999,0.9998,0.9998,0.9999,0.9998,0.9999,0.9999,0.9998,0.9998,0.9999,0.9998,0.9999,0.9999,0.4189,0.2418,0.7900,0.6649,0.5596,0.7055,0.4781,0.6202,0.5850,0.5860,0.4405,0.6276,0.4544,0.5943,0.6044,0.5943,0.6511,0.6135,0.5462,0.6744,0.6070,0.6511,0.4906,0.5414,0.5825,0.3823,0.6511,0.5860,0.4359,0.7077,0.6413,0.5014,0.5850,0.4479,0.4860,0.6649,0.7692,0.5014,0.6786,0.6430,0.4781,0.6447,0.5221,0.5414,0.6410,0.6134,0.5501,0.5629,0.5053,0.5659,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,IDLE,ONJOB,IDLE,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,IDLE,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,IDLE,ONJOB
18,2024-01-01 18:00:01,0.00,0.00,0,0.0000,0.0000,109.50,0.9999,0.9999,0.9998,0.9998,0.9999,0.9999,0.9999,0.9998,0.9999,0.9999,0.9999,0.9998,0.9999,0.9999,0.9998,0.9999,0.9998,0.9998,0.9999,0.9998,0.9998,0.9998,0.9999,0.9999,0.9998,0.9999,0.9998,0.9999,0.9999,0.9998,0.9998,0.9999,0.9999,0.9999,0.9999,0.9998,0.9998,0.9999,0.9998,0.9998,0.9999,0.9998,0.9999,0.9999,0.9998,0.9998,0.9999,0.9998,0.9999,0.9999,0.3904,0.2030,0.7746,0.6527,0.5325,0.6736,0.4316,0.5905,0.5438,0.5466,0.4040,0.6128,0.4081,0.5784,0.5849,0.5784,0.6379,0.5849,0.5031,0.6342,0.5742,0.6379,0.4906,0.5082,0.5614,0.3695,0.6379,0.5466,0.4109,0.6987,0.6021,0.4863,0.5438,0.4321,0.4636,0.6527,0.7592,0.4863,0.6571,0.6043,0.4316,0.6343,0.4731,0.5082,0.6269,0.5751,0.4972,0.5356,0.4908,0.5249,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,ONJOB,IDLE,ONJOB,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,ONJOB,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,ONJOB,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,ONJOB,IDLE
19,2024-01-01 19:00:01,0.00,0.00,0,0.0000,0.0000,737.95,0.9999,0.9999,0.9998,0.9998,0.9999,0.9999,0.9999,0.9998,0.9999,0.9999,0.9999,0.9998,0.9999,0.9999,0.9998,0.9999,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9999,0.9999,0.9998,0.9999,0.9998,0.9999,0.9999,0.9998,0.9998,0.9999,0.9999,0.9999,0.9999,0.9998,0.9997,0.9999,0.9998,0.9998,0.9999,0.9998,0.9999,0.9999,0.9998,0.9998,0.9999,0.9998,0.9999,0.9999,0.3747,0.1721,0.7685,0.6440,0.5132,0.6594,0.4137,0.5821,0.5372,0.5345,0.3851,0.6076,0.3965,0.5367,0.5735,0.5367,0.6247,0.5776,0.4884,0.6221,0.5617,0.6247,0.4437,0.4946,0.5491,0.3568,0.6247,0.5345,0.3989,0.6906,0.5872,0.4725,0.5372,0.3797,0.4489,0.6440,0.7545,0.4725,0.6462,0.5895,0.4137,0.6241,0.4645,0.4946,0.6226,0.5654,0.4803,0.5233,0.4552,0.5098,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,IDLE,ONJOB,IDLE,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,IDLE,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,IDLE,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,IDLE,ONJOB
20,2024-01-01 20:00:01,0.00,0.00,0,0.0000,0.0000,118.00,0.9999,0.9999,0.9997,0.9998,0.9999,0.9999,0.9999,0.9998,0.9999,0.9999,0.9999,0.9998,0.9999,0.9999,0.9998,0.9999,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9999,0.9999,0.9998,0.9999,0.9998,0.9999,0.9999,0.9998,0.9998,0.9999,0.9999,0.9999,0.9999,0.9998,0.9997,0.9999,0.9998,0.9998,0.9999,0.9998,0.9999,0.9999,0.9998,0.9998,0.9999,0.9998,0.9999,0.9999,0.3461,0.1205,0.7504,0.5985,0.4827,0.6499,0.3694,0.5737,0.5174,0.5074,0.3526,0.5839,0.3539,0.5208,0.5280,0.5208,0.5861,0.5319,0.4726,0.5826,0.5493,0.5861,0.4201,0.4520,0.5043,0.3097,0.5861,0.5074,0.3753,0.6587,0.5415,0.4560,0.5174,0.3711,0.4194,0.5985,0.7087,0.4560,0.5995,0.5575,0.3694,0.5887,0.4240,0.4520,0.6010,0.5557,0.4425,0.4789,0.4407,0.4634,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,ONJOB,IDLE,ONJOB,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,ONJOB,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,ONJOB,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,ONJOB,IDLE
21,2024-01-01 21:00:01,0.00,0.00,0,0.0000,0.0000,631.91,0.9999,0.9999,0.9997,0.9998,0.9999,0.9999,0.9999,0.9998,0.9999,0.9999,0.9999,0.9998,0.9999,0.9999,0.9998,0.9999,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9999,0.9999,0.9998,0.9999,0.9998,0.9999,0.9999,0.9998,0.9998,0.9999,0.9999,0.9999,0.9999,0.9998,0.9997,0.9999,0.9998,0.9998,0.9999,0.9998,0.9999,0.9999,0.9998,0.9998,0.9999,0.9998,0.9999,0.9999,0.3205,0.0808,0.7443,0.5898,0.4722,0.6403,0.3550,0.5641,0.5092,0.4895,0.3291,0.5787,0.3440,0.4435,0.5166,0.4435,0.5712,0.5246,0.4579,0.5670,0.5361,0.5712,0.3820,0.4384,0.4926,0.2970,0.5712,0.4895,0.3625,0.6493,0.5266,0.4422,0.5092,0.3453,0.4057,0.5898,0.7040,0.4422,0.5886,0.5374,0.3550,0.5785,0.4154,0.4384,0.5966,0.5436,0.4145,0.4666,0.4006,0.4538,ONJOB,CHARGING,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,IDLE,ONJOB,IDLE,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,IDLE,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,IDLE,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,IDLE,ONJOB
22,2024-01-01 22:00:01,0.00,50.00,0,0.0000,0.0000,140.15,0.9999,0.9999,0.9997,0.9998,0.9999,0.9999,0.9999,0.9998,0.9999,0.9999,0.9999,0.9998,0.9999,0.9999,0.9998,0.9999,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9999,0.9999,0.9998,0.9999,0.9998,0.9999,0.9999,0.9998,0.9998,0.9999,0.9999,0.9999,0.9999,0.9998,0.9997,0.9999,0.9998,0.9998,0.9999,0.9998,0.9999,0.9999,0.9998,0.9998,0.9999,0.9998,0.9999,0.9999,0.2918,0.7782,0.6987,0.5443,0.4254,0.5977,0.3106,0.5347,0.4637,0.4686,0.2699,0.5403,0.3074,0.4188,0.4853,0.4188,0.5557,0.4788,0.4379,0.5370,0.4937,0.5557,0.3584,0.4248,0.4399,0.2449,0.5557,0.4686,0.3211,0.6031,0.4948,0.4129,0.4637,0.3328,0.3624,0.5443,0.6625,0.4129,0.5419,0.4985,0.3106,0.5632,0.3618,0.4248,0.5620,0.4930,0.3772,0.4292,0.3846,0.4285,IDLE,CHARGING,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,ONJOB,IDLE,ONJOB,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,ONJOB,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,ONJOB,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,ONJOB,IDLE
23,2024-01-01 23:00:01,0.00,0.00,0,0.0000,0.0000,643.94,0.9999,0.9999,0.9997,0.9998,0.9999,0.9999,0.9999,0.9998,0.9999,0.9999,0.9999,0.9998,0.9999,0.9999,0.9998,0.9999,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9999,0.9999,0.9998,0.9999,0.9998,0.9999,0.9999,0.9998,0.9998,0.9999,0.9999,0.9999,0.9999,0.9998,0.9997,0.9999,0.9998,0.9998,0.9999,0.9998,0.9999,0.9999,0.9998,0.9998,0.9999,0.9998,0.9999,0.9999,0.2750,0.7473,0.6926,0.5356,0.4100,0.5835,0.2928,0.5251,0.4555,0.4511,0.2509,0.5352,0.2958,0.3782,0.4739,0.3782,0.5411,0.4723,0.4232,0.5225,0.4808,0.5411,0.3584,0.4105,0.4276,0.2281,0.5411,0.4511,0.3014,0.5937,0.4847,0.3991,0.4555,0.2962,0.3478,0.5356,0.6578,0.3991,0.5309,0.4846,0.2928,0.5526,0.3532,0.4105,0.5576,0.4809,0.3608,0.4089,0.3531,0.4170,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,IDLE,ONJOB,IDLE,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,IDLE,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,IDLE,ONJOB
24,2024-01-02 00:00:01,0.00,0.00,0,0.0000,0.0000,100.75,0.9999,0.9999,0.9997,0.9998,0.9999,0.9999,0.9999,0.9998,0.9999,0.9999,0.9999,0.9998,0.9999,0.9999,0.9998,0.9999,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9999,0.9999,0.9998,0.9999,0.9998,0.9999,0.9999,0.9998,0.9998,0.9999,0.9999,0.9999,0.9999,0.9998,0.9997,0.9999,0.9998,0.9998,0.9999,0.9998,0.9999,0.9999,0.9998,0.9998,0.9999,0.9998,0.9999,0.9999,0.2379,0.7027,0.6470,0.5008,0.3732,0.5300,0.2300,0.5116,0.4172,0.4034,0.2059,0.5167,0.2518,0.3624,0.4575,0.3624,0.5071,0.4163,0.3842,0.4776,0.4440,0.5071,0.3116,0.3698,0.4003,0.2078,0.5071,0.4034,0.2575,0.5618,0.4408,0.3488,0.4172,0.2804,0.2921,0.5008,0.6348,0.3488,0.4871,0.4364,0.2300,0.5064,0.3532,0.3698,0.5371,0.4429,0.3057,0.3627,0.3356,0.3706,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,ONJOB,IDLE,ONJOB,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,ONJOB,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,IDLE,ONJOB,IDLE,IDLE,IDLE,IDLE,IDLE,ONJOB,IDLE
25,2024-01-02 01:00:01,0.00,0.00,0,0.0000,0.0000,402.98,0.9999,0.9999,0.9997,0.9998,0.9999,0.9999,0.9999,0.9998,0.9999,0.9999,0.9999,0.9998,0.9999,0.9999,0.9998,0.9999,0.9998,0.9998,0.9998,0.9998,0.9998,0.9998,0.9999,0.9999,0.9998,0.9999,0.9998,0.9999,0.9999,0.9998,0.9998,0.9999,0.9999,0.9999,0.9999,0.9998,0.9997,0.9999,0.9998,0.9998,0.9999,0.9998,0.9999,0.9999,0.9998,0.9998,0.9999,0.9998,0.9999,0.9999,0.2221,0.6716,0.6409,0.4895,0.3579,0.5204,0.2043,0.5020,0.4090,0.3853,0.1758,0.5116,0.2418,0.3166,0.4460,0.3166,0.4922,0.4078,0.3677,0.4620,0.4286,0.4922,0.2979,0.3562,0.3856,0.1810,0.4922,0.3853,0.2448,0.5502,0.4307,0.3316,0.4090,0.2462,0.2774,0.4895,0.6302,0.3316,0.4762,0.4175,0.2043,0.4960,0.2977,0.3562,0.5328,0.4288,0.2888,0.3424,0.2963,0.3591,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,IDLE,ONJOB,IDLE,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,IDLE,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,IDLE,ONJOB,ONJOB,ONJOB,ONJOB,ONJOB,IDLE,ONJOB
